,정거장,지역(도),지역(구)
6295,기아자동차서비스센터,서울특별시,영등포구
6296,오거리,서울특별시,영등포구
6297,사러가쇼핑센타,서울특별시,영등포구
6298,대방역,서울특별시,영등포구
6299,대방천사거리,서울특별시,영등포구
6300,새길어린이집.신풍역3번출구,서울특별시,영등포구
6301,영문초등학교,서울특별시,영등포구
6302,영문초등학교,서울특별시,영등포구
6303,코끼리유통,서울특별시,영등포구
6304,현대2차아파트후문,서울특별시,영등포구
6305,신길3동주민센터,서울특별시,영등포구
6306,SG메디피움,서울특별시,영등포구
6307,도림사거리,서울특별시,영등포구
6308,영등포청과시장,서울특별시,영등포구
6309,성애병원,서울특별시,영등포구
6310,대림역7호선,서울특별시,영등포구
6311,문래역,서울특별시,영등포구
6312,선유고등학교,서울특별시,영등포구
6313,선유고등학교,서울특별시,영등포구
6314,성락교회,서울특별시,영등포구
6315,사러가쇼핑센타,서울특별시,영등포구
6316,신풍역.백악관웨딩문화원앞,서울특별시,영등포구
6317,공군회관,서울특별시,영등포구
6318,대동초등학교,서울특별시,영등포구
6319,대동초등학교,서울특별시,영등포구
6320,대동초등학교,서울특별시,영등포구
6321,한국방송통신대학교,서울특별시,영등포구
6322,대림코오롱아파트,서울특별시,영등포구
6323,기계회관,서울특별시,영등포구
6324,신영초교,서울특별시,영등포구
6325,신길광장공원,서울특별시,영등포구
6326,영등포동.영등포푸르지오아파트,서울특별시,영등포구
6327,우신사거리,서울특별시,영등포구
6328,크라운사거리,서울특별시,영등포구
6329,꼬추말,서울특별시,영등포구
6330,한국수자원연구소,서울특별시,영등포구
6331,경남아너스빌,서울특별시,영등포구
6332,영진시장,서울특별시,영등포구
6333,대림3동주민센터,서울특별시,영등포구
6334,대방천사거리,서울특별시,영등포구
6335,새길어린이집.신풍역3번출구,서울특별시,영등포구
6336,신동아아파트,서울특별시,영등포구
6337,현대2차아파트,서울특별시,영등포구
6338,성원아파트,서울특별시,영등포구
6339,건영아파트.도림사거리,서울특별시,영등포구
6340,영등포동.영등포푸르지오아파트,서울특별시,영등포구
6341,CM충무병원,서울특별시,영등포구
6342,대방역,서울특별시,영등포구
6343,영등포청과시장,서울특별시,영등포구
6344,서울시립청소년성문화센터,서울특별시,영등포구
6345,선유도역.롯데홈쇼핑,서울특별시,영등포구
6346,당중초등학교.노동부남부지청,서울특별시,영등포구
6347,정현부페,서울특별시,영등포구
6348,당산중학교.소방회관,서울특별시,영등포구
6349,영등포동.영등포푸르지오아파트,서울특별시,영등포구
6350,신대림한솔솔파크아파트.충심교회,서울특별시,영등포구
6351,국민은행,서울특별시,영등포구
6352,SK엔카,서울특별시,영등포구
6353,양평역,서울특별시,영등포구
6354,대림요양병원,서울특별시,영등포구
6355,영등포동작선관위.산업인력공단,서울특별시,영등포구
6356,농협.대림2동주민센터,서울특별시,영등포구
6357,삼성아파트.오목교아래,서울특별시,영등포구
6358,대림포교원,서울특별시,영등포구
